feedback coefficients,min-entropy,Lyapunov exponent,"number of 
different states"
"11001001100010	",0.50854,0.083055,7391
"11100101100000	",0.584273,0.091698,7411
"10100001110100	",0.454678,0.077773,4533
"11000101010100	",0.445984,0.107812,6231
"10110000101010	",0.554164,0.08334,5716
"10010111100000	",0.709516,0.075251,3716
"10101011000100	",0.506482,0.07639,4952
"11000001001011	",0.510143,0.091817,7314
"11101010100000	",0.637835,0.105128,7425
"10010110110000	",0.543101,0.105594,3617
"10100000110101	",0.676677,0.048887,5359
"10000010100111	",0.602911,0.079653,557
"10111100010000	",0.537898,0.086619,5610
"11010010000110	",0.591729,0.091371,7317
"11000101010010	",0.554101,0.072857,7410
"10100101000011	",0.621755,0.077902,5606
"11001100101000	",0.572098,0.096896,7217
"11001101000100	",0.495828,0.060821,6741
"10001100110001	",0.609102,0.070621,2062
"10001000111001	",0.671258,0.085324,2085
"10100111000001	",0.632605,0.021424,5522
"10001110110000	",0.486072,0.043114,2017
"11101000000011	",0.595083,0.079936,7408
"11101000110000	",0.505396,0.081958,7280
"10011010001001	",0.552595,0.095816,3738
"10000101110010	",0.593121,0.086223,1049
"10000111101000	",0.537187,0.063283,1036
"11000010101001	",0.499554,0.063667,7325
"10100110000011	",0.595745,0.081591,5653
"11000000101011	",0.516996,0.085098,7357
"11100100100100	",0.388324,0.091232,6888
"11000110011000	",0.558625,0.098388,7244
"11000101110000	",0.546762,0.088082,7027
"10111100100000	",0.707101,0.093681,5753
"10000010111001	",0.659941,0.038884,578
"10011100010010	",0.528723,0.109022,3725
"10011011000001	",0.574957,0.078323,3604
"10001100011010	",0.539575,0.060201,2039
"11011000001100	",0.382985,0.074308,6712
"11101000001010	",0.688591,0.072425,7408
"10001000100111	",0.541585,0.062508,2058
"10000110011001	",0.613631,0.093227,1094
"11010111000000	",0.509627,0.042252,7091
"10100001010110	",0.598531,0.09532,5311
"10011001001001	",0.522498,0.095618,3722
"11000000111001	",0.545587,0.100926,7403
"11001001100001	",0.557828,0.082912,7428
"10101001101000	",0.541837,0.082749,5477
"11001010100001	",0.535843,0.078071,7401
"11010100010010	",0.523038,0.064636,7432
"11100100110000	",0.526561,0.070555,7231
"10101010001001	",0.649105,0.092753,5601
"10110010001100	",0.429504,0.069058,5219
"10000111110000	",0.570264,0.085804,1035
"10001100010011	",0.600527,0.092823,2052
"10001101000101	",0.559153,0.056421,2031
"10001101101000	",0.584303,0.078395,2041
"11101110000000	",0.611743,0.077932,7307
"10100101001010	",0.560991,0.094902,5635
"10010010001110	",0.614656,0.087056,3610
"11100001001010	",0.616888,0.10059,7239
"10100010101100	",0.434486,0.069417,4480
"10010001100011	",0.597211,0.071958,3685
"10111000000110	",0.595636,0.075473,5663
"10000001011101	",0.543378,0.037073,299
"10110110010000	",0.466599,0.072357,5632
"11100100000110	",0.55594,0.094647,7327
"10110110000010	",0.594232,0.089723,5685
"10011001011000	",0.563695,0.063059,3661
"10101000010110	",0.671258,0.076956,5513
"11010010001001	",0.713685,0.083928,7383
"11011010000010	",0.567848,0.092425,7381
"10010001011010	",0.649105,0.07228,3718
"10011000010110	",0.578443,0.091821,3674
"11011000100100	",0.442035,0.049013,6715
"10110001000011	",0.525392,0.092558,5607
"10010001000111	",0.535796,0.067234,3612
"11100100001001	",0.639139,0.068557,7370
"10100010001110	",0.717055,0.073353,5331
"10000011011010	",0.534557,0.075802,532
"10011101000001	",0.662045,0.088219,3625
"11010001001100	",0.419523,0.084023,6494
"10101001000101	",0.647632,0.085474,5388
"11000110010001	",0.586308,0.077546,7394
"10100111001000	",0.522307,0.108736,5542
"10101100010100	",0.508757,0.058222,4965
"10110001010010	",0.555722,0.083365,5658
"10001001001011	",0.623418,0.074001,2080
"10010001110001	",0.581482,0.077909,3700
"10110010100100	",0.414399,0.096711,5205
"10100010011100	",0.399409,0.054856,4294
"11000001111000	",0.559411,0.062791,7056
"11100100000011	",0.605082,0.084029,7481
"10110010010100	",0.439106,0.096958,5245
"10001001100101	",0.731155,0.067533,2045
"10000101111000	",0.523875,0.042516,1037
"10100011001001	",0.541204,0.065533,5606
"10011101000100	",0.438289,0.069665,3493
"11100000011010	",0.61705,0.058066,7190
"10001001010011	",0.53485,0.108452,2069
"11001000100110	",0.593147,0.092083,7275
"10001110010100	",0.468582,0.079838,1974
"10100000100111	",0.593128,0.047565,5454
"11000010100011	",0.591356,0.082582,7356
"11100100100001	",0.615007,0.092422,7358
"10100100011010	",0.628813,0.068145,5645
"11010001000101	",0.560271,0.090182,7051
"11000011010100	",0.474784,0.09389,6081
"00010010101011	",0.595068,0.078314,8545
"00100100110011	",0.559987,0.091028,8500
"01101000011100	",0.423802,0.102804,7836
"00100100011011	",0.553989,0.063863,8515
"01011001001100	",0.426931,0.040732,7823
"01101101000001	",0.595325,0.071313,8418
"01000101000111	",0.590849,0.07343,8442
"00001001111001	",0.666416,0.067909,8505
"00100111100100	",0.398328,0.09196,7853
"00110101000110	",0.519648,0.11064,8459
"00001100011101	",0.542374,0.069401,8362
"00000111110100	",0.456431,0.080024,7522
"00011101101000	",0.590808,0.07073,8504
"00100011010110	",0.649105,0.074466,8365
"00110010110010	",0.619922,0.056831,8547
"01100010001110	",0.595924,0.089333,8351
"01100001100110	",0.571975,0.094211,8364
"00111110000010	",0.669756,0.078877,8546
"00000110001111	",0.632681,0.076625,8423
"01000010110011	",0.61305,0.037827,8480
"01010011000101	",0.603775,0.061605,8385
"00111000101001	",0.530319,0.07181,8614
"00001101100011	",0.670414,0.086615,8521
"00110100101001	",0.582903,0.069705,8548
"00010001010111	",0.543619,0.100777,8385
"00001110101001	",0.554901,0.075083,8496
"00101101001001	",0.589474,0.065547,8508
"01001110000110	",0.598951,0.082666,8513
"00110000110011	",0.584699,0.084529,8557
"01101000100011	",0.546555,0.083644,8466
"01001010011001	",0.5951,0.084703,8516
"01000000101111	",0.536402,0.077275,8362
"01001010000111	",0.556706,0.060959,8468
"01001110010001	",0.577047,0.08402,8561
"01001010010110	",0.579022,0.08806,8468
"00101011100100	",0.426719,0.076144,7779
"01001010010011	",0.595641,0.056751,8505
"01010101100001	",0.551971,0.09714,8571
"01100000110011	",0.670712,0.061884,8393
"01101000111000	",0.553119,0.08306,8504
"01100011000101	",0.577365,0.088307,8212
"00000110101101	",0.585164,0.084703,8307
"00011110010010	",0.631253,0.093203,8523
"01110001010001	",0.566439,0.080561,8424
"01010001110010	",0.559942,0.094165,8509
"01010001110100	",0.444872,0.065531,7966
"00010100011101	",0.655235,0.066055,8353
"00011100001011	",0.578531,0.076436,8618
"01001001110010	",0.599091,0.062858,8534
"01001101001100	",0.425555,0.083712,7886
"01000011110010	",0.707101,0.065021,8385
"00100010111001	",0.687106,0.084373,8433
"01001000111100	",0.378972,0.078212,7767
"00000111110010	",0.573865,0.103278,8507
"01100001110001	",0.585787,0.106191,8347
"01011000110010	",0.593983,0.082185,8535
"00010110000111	",0.559888,0.069294,8445
"00101011000101	",0.651892,0.07238,8337
"00001100100111	",0.586228,0.099319,8504
"00100101101010	",0.647708,0.081579,8532
"00111010100001	",0.573168,0.052782,8537
"00100011000111	",0.568313,0.082057,8326
"01000101101010	",0.603137,0.088728,8509
"00110001100110	",0.546209,0.066491,8419
"01010100101010	",0.627462,0.109973,8584
"01110010110000	",0.484306,0.084873,8431
"01010011001100	",0.429658,0.097239,7889
"01110010010100	",0.457056,0.076034,8075
"01100010101010	",0.628366,0.08292,8422
"00001101110010	",0.532338,0.084499,8549
"00000111011100	",0.400882,0.097692,7145
"01010001110001	",0.591034,0.089428,8465
"00100010111100	",0.403326,0.078332,7778
"01000001110110	",0.543989,0.075037,8332
"01101011010000	",0.58175,0.089313,8341
"01010010110100	",0.425178,0.084909,7988
"01011100010001	",0.562436,0.075852,8528
"00010001110101	",0.634743,0.10005,8371
"00101101000110	",0.583636,0.101438,8521
"01101001000101	",0.590484,0.112831,8333
"00110101101000	",0.516079,0.08658,8455
"00001001101011	",0.550219,0.088061,8528
"00010110101010	",0.515359,0.06002,8482
"00000111011001	",0.540447,0.079507,8486
"01000110010110	",0.589617,0.094323,8437
"01101010100100	",0.45277,0.10483,7909
"00011000110110	",0.534643,0.086121,8238
"00010010010111	",0.575079,0.090338,8433
"00001100011011	",0.694853,0.075495,8551
"00000011111100	",0.432707,0.098728,6885
"00110000100111	",0.608726,0.074145,8499
"01101101001000	",0.606671,0.098441,8451
"01110000011100	",0.422976,0.060133,7937
"00100110001011	",0.557689,0.088164,8514
"00111001110000	",0.608091,0.089164,8341
"00010000111011	",0.692449,0.062019,8527
"00110100100011	",0.623554,0.058837,8550
"01011000110100	",0.421776,0.070417,8065
"01110010000011	",0.528188,0.089795,8523
"00111101000001	",0.543107,0.086165,8466
"00111100100100	",0.442287,0.099417,7908
"00000110111001	",0.561625,0.093771,8513
"01101010001010	",0.578673,0.086183,8514
"00111010110000	",0.592955,0.088022,8436
"01010101000101	",0.578142,0.081482,8491
"01011001110000	",0.586703,0.088888,8392
"01011100011000	",0.690251,0.096162,8492
"01110100010010	",0.679602,0.08514,8537
"00010110001110	",0.506209,0.113309,8252
"01011001000110	",0.620687,0.086344,8391
"00011110000101	",0.68693,0.098133,8410
"01010100011001	",0.584008,0.033083,8611
"00101111000010	",0.555343,0.11241,8476
"00111000001110	",0.636255,0.087818,8485
"00101010001011	",0.672998,0.098325,8561
"00111000111000	",0.552262,0.071629,8500
"01100011110000	",0.583165,0.102292,8231
"00010010011101	",0.575649,0.091867,8391
"01010101001010	",0.605173,0.091385,8560
"01100110000110	",0.594211,0.080372,8479
"00100100100111	",0.515042,0.094473,8474
"01110100100001	",0.532234,0.068507,8548
"00100101001101	",0.641242,0.059702,8278
"01100111001000	",0.545402,0.090902,8441
"01101000001110	",0.550403,0.083218,8451
"01001000010111	",0.590466,0.054884,8539
"01010010011001	",0.547533,0.104629,8562
"01100101100001	",0.632932,0.06846,8513
"00000011011101	",0.589405,0.065119,8216
"00101000011011	",0.600247,0.081734,8568
"01011001100010	",0.542653,0.073976,8559
"01001000110011	",0.587979,0.100453,8599
"00101010101010	",0.65803,0.044092,8475
"01100001001110	",0.536824,0.108964,8238
"00010001111010	",0.695853,0.076067,8377
"00011011001001	",0.522209,0.081645,8461
"00101100001101	",0.579726,0.09048,8433
"00100110011001	",0.591723,0.067789,8482
"01010010101100	",0.407073,0.089245,7849
"01100100100011	",0.605031,0.084521,8483
"00110011010010	",0.64862,0.097552,8458
"01100001010101	",0.555681,0.075945,8216
"00100100110110	",0.701339,0.101597,8471
"01011101000010	",0.567658,0.090222,8527
"01001101010001	",0.62323,0.070543,8492
"00110111100000	",0.59701,0.072509,8572
"00001110110001	",0.54548,0.090513,8500
"01101000011010	",0.530027,0.059459,8563
"00010001111100	",0.415812,0.062163,7618
"01001011100001	",0.648394,0.103307,8512
"00101001010110	",0.641185,0.096001,8413
"01000101101001	",0.619527,0.062804,8486
"00011000011110	",0.562049,0.087136,8220
"01001000101101	",0.674022,0.109335,8361
"01101010001001	",0.618748,0.088224,8499
"00110100110100	",0.474963,0.093774,8052
"01000100111010	",0.627867,0.077858,8539
"00011101001001	",0.647793,0.087264,8588
"01100110100001	",0.612776,0.083911,8473
"01101100010100	",0.425812,0.086748,8033
"00111000101100	",0.427071,0.085225,7927
"01000101011010	",0.598034,0.098812,8561
"01010001011100	",0.401588,0.085903,7878
"01010011000011	",0.520279,0.064244,8389
"01011010011000	",0.609648,0.096495,8439
"01100001100101	",0.699448,0.062934,8166
"00110011011000	",0.682769,0.096627,8380
"00110101001001	",0.621244,0.10666,8478
"00111001000101	",0.605372,0.098981,8374
"00101110010001	",0.538895,0.073286,8481
"01001000011101	",0.689842,0.095936,8378
"01010100011010	",0.568063,0.057878,8583
"00001110011010	",0.546414,0.092874,8562
"01100101010100	",0.434028,0.090794,8022
"00000110011011	",0.618756,0.105678,8514
"01010000110011	",0.588865,0.088733,8511
"01110000100101	",0.677854,0.10095,8371
"00010111101000	",0.635232,0.081221,8457
"00101010101001	",0.582992,0.079191,8522
"00010100110011	",0.580035,0.10129,8550
"01110000001110	",0.539379,0.085992,8466
"01101000100101	",0.603402,0.083427,8387
"00110110010100	",0.439811,0.082423,8100
"01000110010101	",0.56196,0.059351,8377
"00111100010010	",0.569277,0.077533,8546
"01101011001000	",0.541096,0.106386,8434
"00011001101010	",0.586833,0.079426,8470
"01111000001100	",0.472319,0.096991,8096
"01010000011101	",0.548413,0.072024,8315
"01000011101001	",0.6304,0.084925,8451
"00111010001100	",0.406426,0.096966,7865
"00001110001011	",0.571856,0.09796,8546
"00001100111010	",0.639028,0.089419,8552
"00010010111100	",0.393843,0.081412,7531
"01110001101000	",0.498929,0.080332,8464
"01000010101011	",0.64251,0.093335,8447
"01110000110100	",0.433839,0.088339,8117
"01100000110101	",0.589742,0.078247,8176
"00101110110000	",0.623348,0.070028,8423
"00011011000011	",0.593217,0.097982,8446
"01001000100111	",0.615565,0.088506,8508
"01001100110010	",0.557851,0.086087,8575
"01110010000101	",0.54722,0.097545,8397
"01000111001010	",0.566876,0.099003,8443
"00111011000100	",0.441186,0.081955,8147
"00100001100111	",0.628705,0.099896,8307
"00010011011001	",0.587502,0.116551,8478
"01100101000101	",0.511014,0.087183,8359
"00111001100001	",0.564325,0.082511,8570
"01110010100001	",0.712344,0.08698,8564
"01110001001010	",0.570428,0.083839,8486
"01001010110100	",0.375707,0.083174,8071
"00110100101010	",0.600313,0.07596,8537
"00011100111000	",0.618722,0.09654,8469
"00110110100100	",0.417556,0.087176,7941
"01100110001100	",0.424265,0.075719,7873
"00111000110100	",0.40768,0.047179,8094
"01101100000011	",0.640175,0.098463,8520
"00011111000010	",0.629838,0.098765,8449
"01000010011011	",0.591674,0.094473,8500
"01011010000101	",0.762572,0.074325,8404
"01110110001000	",0.586604,0.090296,8538
"00001110101100	",0.431324,0.104316,7501
"00101101011000	",0.5657,0.095617,8459
"00110011001010	",0.624154,0.082644,8549
"01010000111010	",0.618972,0.087818,8576
"01100100110100	",0.439744,0.086854,7962
"01110111000000	",0.518518,0.083653,8347
"01000010100111	",0.657682,0.079791,8399
"01000001111010	",0.62815,0.082474,8411
"00010101001110	",0.666958,0.068289,8151
"00011110001100	",0.437456,0.078615,7793
"00011011001010	",0.504375,0.094728,8475
"00110100011010	",0.64025,0.078754,8547
"00101101000011	",0.54688,0.094772,8487
"00000011101011	",0.547477,0.100755,8470
"01011100001100	",0.393116,0.094123,7974
"00001011101010	",0.726073,0.105434,8465
"00001111001001	",0.525034,0.090032,8508
"00101010110010	",0.548284,0.083978,8509
"00101001010101	",0.686076,0.082135,8367
"00111100000101	",0.586056,0.080747,8423
"00011000001111	",0.540007,0.091739,8439
"01001001010110	",0.511579,0.085233,8430
"01101000010110	",0.615537,0.092498,8476
"01010100001011	",0.597454,0.095448,8562
"00110110010001	",0.564451,0.093076,8559
"01100010011001	",0.644902,0.095029,8294
"01000111100010	",0.619129,0.086229,8556
"01001011001010	",0.573061,0.084967,8505
"00111011001000	",0.543812,0.068815,8514
"00110010001110	",0.598896,0.086071,8454
"00001111100010	",0.632022,0.089884,8528
"01110011000100	",0.513336,0.107377,8242
"00010100100111	",0.504599,0.105007,8510
"01100101010001	",0.563798,0.085141,8434
"01010110010001	",0.546439,0.071786,8545
"00101011011000	",0.619212,0.084934,8389
"01000010111100	",0.423209,0.046505,7779
"00011110100100	",0.43668,0.085956,7856
"01110010001100	",0.397568,0.071118,7942
"00110110011000	",0.634115,0.098539,8455
"01001000101011	",0.631189,0.067482,8545
"01001010110010	",0.612616,0.084958,8537
"00010111100001	",0.625698,0.08941,8597
"01011100001001	",0.593359,0.085814,8541
"00001001011011	",0.558955,0.06062,8496
"00010111010010	",0.635625,0.097588,8476
"00001100111100	",0.364443,0.096055,7348
"00110110101000	",0.633798,0.077171,8511
"00001010101101	",0.58498,0.099181,8332
"01110000010110	",0.654193,0.042926,8506
"00110000101110	",0.581648,0.100201,8431
"00101101110000	",0.510637,0.077399,8384
"00001001100111	",0.590745,0.095512,8410
"01100000011110	",0.614235,0.051603,8242
"00000110110110	",0.570917,0.075567,8371
"00100110001101	",0.604358,0.111171,8340
"01010001001101	",0.547694,0.088007,8349
"00101110000110	",0.553167,0.108225,8484
"01010110001100	",0.399582,0.106923,7994
"01010110001010	",0.50895,0.074571,8565
"00010100110101	",0.536817,0.107958,8452
"01010110010010	",0.61599,0.109266,8518
"01011001100100	",0.494503,0.108125,7894
"00111000011001	",0.645373,0.046582,8548
"01111000010010	",0.604322,0.102777,8557
"01100100110010	",0.648909,0.080586,8506
"01000101110010	",0.594358,0.040035,8542
"00111001001010	",0.657537,0.066764,8528
"00010111000110	",0.54228,0.05848,8308
"01100010111000	",0.591016,0.091891,8312
"00011100010011	",0.518261,0.086614,8534
"01100011001010	",0.547753,0.093882,8425
"01110010101000	",0.667956,0.077088,8454
"00100100010111	",0.670145,0.071237,8488
"00100011001110	",0.576886,0.107807,8323
"00100000101111	",0.551491,0.07526,8239
"01101101100000	",0.549484,0.077381,8520
"01100100000111	",0.528605,0.103449,8479
"01001101100010	",0.489283,0.101711,8546
"00101010110100	",0.482826,0.061444,8006
"00011010110010	",0.645593,0.078232,8448
"01000111000110	",0.574511,0.091221,8454
